long,lat,order,piece,linkid,group,citycode
8.6622892,49.8700527,2,1,322,322.1,darmstadt
8.6622705,49.8697968,3,1,322,322.1,darmstadt
8.6622731,49.8697268,4,1,322,322.1,darmstadt
8.6622302,49.869452,5,1,322,322.1,darmstadt
8.6625467,49.8720191,1,1,323,323.1,darmstadt
8.6625521,49.8723043,2,1,323,323.1,darmstadt
8.6625548,49.8724582,3,1,323,323.1,darmstadt
8.6625735,49.8726578,4,1,323,323.1,darmstadt
8.662595,49.8720243,1,1,324,324.1,darmstadt
8.6625937,49.8720364,2,1,324,324.1,darmstadt
8.6626339,49.8722222,3,1,324,324.1,darmstadt
8.6626621,49.8723813,4,1,324,324.1,darmstadt
8.6626875,49.8725783,5,1,324,324.1,darmstadt
8.6626929,49.8726397,6,1,324,324.1,darmstadt
8.6568403,49.8746846,1,1,325,325.1,darmstadt
8.65665,49.874641,2,1,325,325.1,darmstadt
8.6564219,49.8746086,3,1,325,325.1,darmstadt
8.6561805,49.874574,4,1,325,325.1,darmstadt
8.6610608,49.8759733,1,1,326,326.1,darmstadt
8.6611359,49.8760295,2,1,326,326.1,darmstadt
8.6614913,49.8762101,3,1,326,326.1,darmstadt
8.6615691,49.8762879,1,1,327,327.1,darmstadt
8.6611506,49.8760753,2,1,327,327.1,darmstadt
8.6607188,49.8758523,3,1,327,327.1,darmstadt
8.6600831,49.8755947,4,1,327,327.1,darmstadt
8.6596593,49.8753873,5,1,327,327.1,darmstadt
8.6590022,49.8751989,6,1,327,327.1,darmstadt
8.6570683,49.8747581,7,1,327,327.1,darmstadt
8.6565694,49.8746682,8,1,327,327.1,darmstadt
8.6561671,49.8746043,9,1,327,327.1,darmstadt
8.6614859,49.8769672,1,1,328,328.1,darmstadt
8.661494,49.8768254,2,1,328,328.1,darmstadt
8.6615556,49.8765696,3,1,328,328.1,darmstadt
8.6615798,49.8764642,4,1,328,328.1,darmstadt
8.6626191,49.8768108,1,1,329,329.1,darmstadt
8.6624743,49.8767114,2,1,329,329.1,darmstadt
8.6621672,49.8765437,3,1,329,329.1,darmstadt
8.661962,49.8764417,4,1,329,329.1,darmstadt
8.6693327,49.8789445,1,1,330,330.1,darmstadt
8.6695218,49.8790318,2,1,330,330.1,darmstadt
8.6697525,49.8790984,3,1,330,330.1,darmstadt
8.6697833,49.8791105,4,1,330,330.1,darmstadt
8.6695728,49.8796437,1,1,331,331.1,darmstadt
8.6697002,49.8795331,2,1,331,331.1,darmstadt
8.6698343,49.8793922,3,1,331,331.1,darmstadt
8.6699148,49.8793015,4,1,331,331.1,darmstadt
8.670761,49.8794276,1,1,332,332.1,darmstadt
8.6705397,49.8793732,2,1,332,332.1,darmstadt
8.6702742,49.8792833,3,1,332,332.1,darmstadt
8.6701763,49.8792513,4,1,332,332.1,darmstadt
8.670706,49.8781348,1,1,333,333.1,darmstadt
8.6704968,49.878439,2,1,333,333.1,darmstadt
8.6703224,49.8786887,3,1,333,333.1,darmstadt
8.670183,49.8788927,4,1,333,333.1,darmstadt
8.6700985,49.8790111,5,1,333,333.1,darmstadt
8.6699912,49.8790638,1,1,334,334.1,darmstadt
8.670423,49.8784761,2,1,334,334.1,darmstadt
8.6707449,49.8780388,3,1,334,334.1,darmstadt
8.6707664,49.8779611,4,1,334,334.1,darmstadt
8.6707047,49.8775635,5,1,334,334.1,darmstadt
8.670643,49.8769741,6,1,334,334.1,darmstadt
8.6706537,49.8766509,7,1,334,334.1,darmstadt
8.6706832,49.8763155,8,1,334,334.1,darmstadt
8.6707932,49.8757762,9,1,334,334.1,darmstadt
8.6707449,49.8756345,10,1,334,334.1,darmstadt
8.6706001,49.8755256,11,1,334,334.1,darmstadt
8.6705652,49.8753839,12,1,334,334.1,darmstadt
8.6705947,49.8751194,13,1,334,334.1,darmstadt
8.6706135,49.8748307,14,1,334,334.1,darmstadt
8.6707757,49.8746172,1,1,335,335.1,darmstadt
8.6715227,49.8746362,2,1,335,335.1,darmstadt
8.6720847,49.8746509,3,1,335,335.1,darmstadt
8.6726278,49.8746579,4,1,335,335.1,darmstadt
8.6728893,49.8746553,5,1,335,335.1,darmstadt
8.6730167,49.874638,6,1,335,335.1,darmstadt
8.6730583,49.8746267,7,1,335,335.1,darmstadt
8.669491,49.8742629,1,1,336,336.1,darmstadt
8.6695366,49.8742905,2,1,336,336.1,darmstadt
8.6697042,49.8743839,3,1,336,336.1,darmstadt
8.6700408,49.8745049,4,1,336,336.1,darmstadt
8.6702755,49.8745688,5,1,336,336.1,darmstadt
8.6704552,49.8746008,6,1,336,336.1,darmstadt
8.6704686,49.8746362,1,1,337,337.1,darmstadt
8.6701092,49.8745645,2,1,337,337.1,darmstadt
8.6697619,49.874447,3,1,337,337.1,darmstadt
8.6693703,49.8742879,4,1,337,337.1,darmstadt
8.6691235,49.8741488,5,1,337,337.1,darmstadt
8.6688043,49.8739327,6,1,337,337.1,darmstadt
8.6684918,49.873784,7,1,337,337.1,darmstadt
8.6681217,49.8736639,8,1,337,337.1,darmstadt
8.6678092,49.8736025,9,1,337,337.1,darmstadt
8.6674592,49.8735317,10,1,337,337.1,darmstadt
8.6638194,49.8729664,1,1,338,338.1,darmstadt
8.663574,49.8729751,2,1,338,338.1,darmstadt
8.6633487,49.8729751,3,1,338,338.1,darmstadt
8.6630979,49.8729811,4,1,338,338.1,darmstadt
8.6629316,49.8729846,5,1,338,338.1,darmstadt
8.6653805,49.873179,1,1,339,339.1,darmstadt
8.6653684,49.8731782,2,1,339,339.1,darmstadt
8.6649929,49.8731133,3,1,339,339.1,darmstadt
8.664435,49.8730191,4,1,339,339.1,darmstadt
8.6639348,49.8729457,5,1,339,339.1,darmstadt
8.663692,49.872918,6,1,339,339.1,darmstadt
8.6634345,49.8729163,7,1,339,339.1,darmstadt
8.6632535,49.8729154,8,1,339,339.1,darmstadt
8.6629048,49.8729232,9,1,339,339.1,darmstadt
8.6613679,49.872905,1,1,340,340.1,darmstadt
8.6615798,49.8728981,2,1,340,340.1,darmstadt
8.6617085,49.8728843,3,1,340,340.1,darmstadt
8.6619566,49.8728584,4,1,340,340.1,darmstadt
8.6622275,49.8728359,5,1,340,340.1,darmstadt
8.6621793,49.8758315,1,1,341,341.1,darmstadt
8.6621471,49.8758644,2,1,341,341.1,darmstadt
8.6620586,49.8759465,3,1,341,341.1,darmstadt
8.6619727,49.8760372,4,1,341,341.1,darmstadt
8.6618587,49.8761418,5,1,341,341.1,darmstadt
8.6626983,49.8738834,1,1,342,342.1,darmstadt
8.6626366,49.8734755,2,1,342,342.1,darmstadt
8.6626017,49.8733251,3,1,342,342.1,darmstadt
8.6625588,49.873135,4,1,342,342.1,darmstadt
8.6346236,49.8595892,1,1,343,343.1,darmstadt
8.6347926,49.8592952,2,1,343,343.1,darmstadt
8.634873,49.8591586,3,1,343,343.1,darmstadt
