,datetime,detid,flow
9761,2016-05-04 05:57:00,K1D43,520.0
9762,2016-05-04 06:00:00,K1D43,580.0
9763,2016-05-04 06:03:00,K1D43,580.0
9764,2016-05-04 06:06:00,K1D43,460.0
9765,2016-05-04 06:09:00,K1D43,780.0
9766,2016-05-04 06:12:00,K1D43,480.0
9767,2016-05-04 06:15:00,K1D43,600.0
9768,2016-05-04 06:18:00,K1D43,660.0
9769,2016-05-04 06:21:00,K1D43,660.0
9770,2016-05-04 06:24:00,K1D43,540.0
9771,2016-05-04 06:27:00,K1D43,560.0
9772,2016-05-04 06:30:00,K1D43,560.0
9773,2016-05-04 06:33:00,K1D43,580.0
9774,2016-05-04 06:36:00,K1D43,580.0
9775,2016-05-04 06:39:00,K1D43,480.0
9776,2016-05-04 06:42:00,K1D43,580.0
9777,2016-05-04 06:45:00,K1D43,500.0
9778,2016-05-04 06:48:00,K1D43,460.0
9779,2016-05-04 06:51:00,K1D43,560.0
9780,2016-05-04 06:54:00,K1D43,520.0
9781,2016-05-04 06:57:00,K1D43,520.0
9782,2016-05-04 07:00:00,K1D43,380.0
9783,2016-05-04 07:03:00,K1D43,420.0
9784,2016-05-04 07:06:00,K1D43,480.0
9785,2016-05-04 07:09:00,K1D43,560.0
9786,2016-05-04 07:12:00,K1D43,420.0
9787,2016-05-04 07:15:00,K1D43,600.0
9788,2016-05-04 07:18:00,K1D43,380.0
9789,2016-05-04 07:21:00,K1D43,340.0
9790,2016-05-04 07:24:00,K1D43,440.0
9791,2016-05-04 07:27:00,K1D43,480.0
9792,2016-05-04 07:30:00,K1D43,440.0
9793,2016-05-04 07:33:00,K1D43,520.0
9794,2016-05-04 07:36:00,K1D43,260.0
9795,2016-05-04 07:39:00,K1D43,160.0
9796,2016-05-04 07:42:00,K1D43,240.0
9797,2016-05-04 07:45:00,K1D43,320.0
9798,2016-05-04 07:48:00,K1D43,280.0
9799,2016-05-04 07:51:00,K1D43,220.0
9800,2016-05-04 07:54:00,K1D43,300.0
9801,2016-05-04 07:57:00,K1D43,200.0
9802,2016-05-04 08:00:00,K1D43,400.0
9803,2016-05-04 08:03:00,K1D43,400.0
9804,2016-05-04 08:06:00,K1D43,600.0
9805,2016-05-04 08:09:00,K1D43,700.0
9806,2016-05-04 08:12:00,K1D43,560.0
9807,2016-05-04 08:15:00,K1D43,420.0
9808,2016-05-04 08:18:00,K1D43,660.0
9809,2016-05-04 08:21:00,K1D43,520.0
9810,2016-05-04 08:24:00,K1D43,500.0
9811,2016-05-04 08:27:00,K1D43,560.0
9812,2016-05-04 08:30:00,K1D43,680.0
9813,2016-05-04 08:33:00,K1D43,580.0
9814,2016-05-04 08:36:00,K1D43,660.0
9815,2016-05-04 08:39:00,K1D43,620.0
9816,2016-05-04 08:42:00,K1D43,560.0
9817,2016-05-04 08:45:00,K1D43,680.0
9818,2016-05-04 08:48:00,K1D43,620.0
9819,2016-05-04 08:51:00,K1D43,960.0
9820,2016-05-04 08:54:00,K1D43,600.0
9821,2016-05-04 08:57:00,K1D43,360.0
9822,2016-05-04 09:00:00,K1D43,660.0
9823,2016-05-04 09:03:00,K1D43,440.0
9824,2016-05-04 09:06:00,K1D43,340.0
9825,2016-05-04 09:09:00,K1D43,380.0
9826,2016-05-04 09:12:00,K1D43,500.0
9827,2016-05-04 09:15:00,K1D43,580.0
9828,2016-05-04 09:18:00,K1D43,660.0
9829,2016-05-04 09:21:00,K1D43,380.0
9830,2016-05-04 09:24:00,K1D43,380.0
9831,2016-05-04 09:27:00,K1D43,500.0
9832,2016-05-04 09:30:00,K1D43,540.0
9833,2016-05-04 09:33:00,K1D43,420.0
9834,2016-05-04 09:36:00,K1D43,500.0
9835,2016-05-04 09:39:00,K1D43,460.0
9836,2016-05-04 09:42:00,K1D43,720.0
9837,2016-05-04 09:45:00,K1D43,420.0
9838,2016-05-04 09:48:00,K1D43,380.0
9839,2016-05-04 09:51:00,K1D43,760.0
9840,2016-05-04 09:54:00,K1D43,400.0
9841,2016-05-04 09:57:00,K1D43,400.0
9842,2016-05-04 10:00:00,K1D43,360.0
9843,2016-05-04 10:03:00,K1D43,580.0
9844,2016-05-04 10:06:00,K1D43,700.0
9845,2016-05-04 10:09:00,K1D43,460.0
9846,2016-05-04 10:12:00,K1D43,580.0
9847,2016-05-04 10:15:00,K1D43,580.0
9848,2016-05-04 10:18:00,K1D43,540.0
9849,2016-05-04 10:21:00,K1D43,520.0
9850,2016-05-04 10:24:00,K1D43,420.0
9851,2016-05-04 10:27:00,K1D43,380.0
9852,2016-05-04 10:30:00,K1D43,500.0
9853,2016-05-04 10:33:00,K1D43,460.0
9854,2016-05-04 10:36:00,K1D43,720.0
9855,2016-05-04 10:39:00,K1D43,340.0
9856,2016-05-04 10:42:00,K1D43,480.0
9857,2016-05-04 10:45:00,K1D43,480.0
9858,2016-05-04 10:48:00,K1D43,300.0
9859,2016-05-04 10:51:00,K1D43,640.0
9860,2016-05-04 10:54:00,K1D43,460.0
9861,2016-05-04 10:57:00,K1D43,460.0
9862,2016-05-04 11:00:00,K1D43,660.0
9863,2016-05-04 11:03:00,K1D43,460.0
9864,2016-05-04 11:06:00,K1D43,660.0
9865,2016-05-04 11:09:00,K1D43,520.0
9866,2016-05-04 11:12:00,K1D43,560.0
9867,2016-05-04 11:15:00,K1D43,680.0
9868,2016-05-04 11:18:00,K1D43,500.0
9869,2016-05-04 11:21:00,K1D43,480.0
9870,2016-05-04 11:24:00,K1D43,580.0
9871,2016-05-04 11:27:00,K1D43,620.0
9872,2016-05-04 11:30:00,K1D43,380.0
9873,2016-05-04 11:33:00,K1D43,700.0
9874,2016-05-04 11:36:00,K1D43,480.0
9875,2016-05-04 11:39:00,K1D43,420.0
9876,2016-05-04 11:42:00,K1D43,720.0
9877,2016-05-04 11:45:00,K1D43,580.0
9878,2016-05-04 11:48:00,K1D43,700.0
9879,2016-05-04 11:51:00,K1D43,640.0
9880,2016-05-04 11:54:00,K1D43,720.0
9881,2016-05-04 11:57:00,K1D43,440.0
9882,2016-05-04 12:00:00,K1D43,600.0
9883,2016-05-04 12:03:00,K1D43,380.0
9884,2016-05-04 12:06:00,K1D43,720.0
9885,2016-05-04 12:09:00,K1D43,680.0
9886,2016-05-04 12:12:00,K1D43,600.0
9887,2016-05-04 12:15:00,K1D43,600.0
9888,2016-05-04 12:18:00,K1D43,600.0
9889,2016-05-04 12:21:00,K1D43,660.0
9890,2016-05-04 12:24:00,K1D43,400.0
9891,2016-05-04 12:27:00,K1D43,480.0
9892,2016-05-04 12:30:00,K1D43,740.0
9893,2016-05-04 12:33:00,K1D43,460.0
9894,2016-05-04 12:36:00,K1D43,840.0
9895,2016-05-04 12:39:00,K1D43,740.0
9896,2016-05-04 12:42:00,K1D43,600.0
9897,2016-05-04 12:45:00,K1D43,700.0
9898,2016-05-04 12:48:00,K1D43,680.0
9899,2016-05-04 12:51:00,K1D43,660.0
9900,2016-05-04 12:54:00,K1D43,720.0
9901,2016-05-04 12:57:00,K1D43,580.0
9902,2016-05-04 13:00:00,K1D43,840.0
9903,2016-05-04 13:03:00,K1D43,760.0
9904,2016-05-04 13:06:00,K1D43,780.0
9905,2016-05-04 13:09:00,K1D43,500.0
9906,2016-05-04 13:12:00,K1D43,700.0
9907,2016-05-04 13:15:00,K1D43,700.0
9908,2016-05-04 13:18:00,K1D43,500.0
9909,2016-05-04 13:21:00,K1D43,660.0
9910,2016-05-04 13:24:00,K1D43,860.0
9911,2016-05-04 13:27:00,K1D43,500.0
9912,2016-05-04 13:30:00,K1D43,720.0
9913,2016-05-04 13:33:00,K1D43,700.0
9914,2016-05-04 13:36:00,K1D43,700.0
9915,2016-05-04 13:39:00,K1D43,680.0
9916,2016-05-04 13:42:00,K1D43,820.0
9917,2016-05-04 13:45:00,K1D43,800.0
9918,2016-05-04 13:48:00,K1D43,480.0
9919,2016-05-04 13:51:00,K1D43,640.0
9920,2016-05-04 13:54:00,K1D43,620.0
9921,2016-05-04 13:57:00,K1D43,560.0
9922,2016-05-04 14:00:00,K1D43,760.0
9923,2016-05-04 14:03:00,K1D43,720.0
9924,2016-05-04 14:06:00,K1D43,740.0
9925,2016-05-04 14:09:00,K1D43,620.0
9926,2016-05-04 14:12:00,K1D43,620.0
9927,2016-05-04 14:15:00,K1D43,660.0
9928,2016-05-04 14:18:00,K1D43,760.0
9929,2016-05-04 14:21:00,K1D43,660.0
9930,2016-05-04 14:24:00,K1D43,680.0
9931,2016-05-04 14:27:00,K1D43,560.0
9932,2016-05-04 14:30:00,K1D43,540.0
9933,2016-05-04 14:33:00,K1D43,660.0
9934,2016-05-04 14:36:00,K1D43,600.0
9935,2016-05-04 14:39:00,K1D43,860.0
9936,2016-05-04 14:42:00,K1D43,520.0
9937,2016-05-04 14:45:00,K1D43,860.0
9938,2016-05-04 14:48:00,K1D43,720.0
9939,2016-05-04 14:51:00,K1D43,700.0
9940,2016-05-04 14:54:00,K1D43,800.0
9941,2016-05-04 14:57:00,K1D43,580.0
9942,2016-05-04 15:00:00,K1D43,660.0
9943,2016-05-04 15:03:00,K1D43,460.0
9944,2016-05-04 15:06:00,K1D43,500.0
9945,2016-05-04 15:09:00,K1D43,780.0
9946,2016-05-04 15:12:00,K1D43,780.0
9947,2016-05-04 15:15:00,K1D43,460.0
9948,2016-05-04 15:18:00,K1D43,820.0
9949,2016-05-04 15:21:00,K1D43,580.0
9950,2016-05-04 15:24:00,K1D43,560.0
9951,2016-05-04 15:27:00,K1D43,640.0
9952,2016-05-04 15:30:00,K1D43,400.0
9953,2016-05-04 15:33:00,K1D43,760.0
9954,2016-05-04 15:36:00,K1D43,760.0
9955,2016-05-04 15:39:00,K1D43,680.0
9956,2016-05-04 15:42:00,K1D43,720.0
9957,2016-05-04 15:45:00,K1D43,680.0
9958,2016-05-04 15:48:00,K1D43,720.0
9959,2016-05-04 15:51:00,K1D43,640.0
9960,2016-05-04 15:54:00,K1D43,720.0
9961,2016-05-04 15:57:00,K1D43,640.0
9962,2016-05-04 16:00:00,K1D43,900.0
9963,2016-05-04 16:03:00,K1D43,640.0
9964,2016-05-04 16:06:00,K1D43,520.0
9965,2016-05-04 16:09:00,K1D43,760.0
9966,2016-05-04 16:12:00,K1D43,460.0
9967,2016-05-04 16:15:00,K1D43,640.0
9968,2016-05-04 16:18:00,K1D43,620.0
9969,2016-05-04 16:21:00,K1D43,460.0
9970,2016-05-04 16:24:00,K1D43,620.0
9971,2016-05-04 16:27:00,K1D43,640.0
9972,2016-05-04 16:30:00,K1D43,660.0
9973,2016-05-04 16:33:00,K1D43,460.0
9974,2016-05-04 16:36:00,K1D43,600.0
9975,2016-05-04 16:39:00,K1D43,800.0
9976,2016-05-04 16:42:00,K1D43,600.0
9977,2016-05-04 16:45:00,K1D43,860.0
9978,2016-05-04 16:48:00,K1D43,580.0
9979,2016-05-04 16:51:00,K1D43,780.0
9980,2016-05-04 16:54:00,K1D43,800.0
9981,2016-05-04 16:57:00,K1D43,540.0
9982,2016-05-04 17:00:00,K1D43,820.0
9983,2016-05-04 17:03:00,K1D43,640.0
9984,2016-05-04 17:06:00,K1D43,540.0
9985,2016-05-04 17:09:00,K1D43,800.0
9986,2016-05-04 17:12:00,K1D43,480.0
9987,2016-05-04 17:15:00,K1D43,820.0
9988,2016-05-04 17:18:00,K1D43,640.0
9989,2016-05-04 17:21:00,K1D43,500.0
9990,2016-05-04 17:24:00,K1D43,800.0
9991,2016-05-04 17:27:00,K1D43,660.0
9992,2016-05-04 17:30:00,K1D43,780.0
9993,2016-05-04 17:33:00,K1D43,740.0
9994,2016-05-04 17:36:00,K1D43,740.0
9995,2016-05-04 17:39:00,K1D43,740.0
9996,2016-05-04 17:42:00,K1D43,640.0
9997,2016-05-04 17:45:00,K1D43,740.0
9998,2016-05-04 17:48:00,K1D43,400.0
9999,2016-05-04 17:51:00,K1D43,400.0
10000,2016-05-04 17:54:00,K1D43,680.0
10001,2016-05-04 17:57:00,K1D43,500.0
10002,2016-05-04 18:00:00,K1D43,500.0
10003,2016-05-04 18:03:00,K1D43,440.0
10004,2016-05-04 18:06:00,K1D43,480.0
10005,2016-05-04 18:09:00,K1D43,400.0
10006,2016-05-04 18:12:00,K1D43,700.0
10007,2016-05-04 18:15:00,K1D43,440.0
10008,2016-05-04 18:18:00,K1D43,400.0
10009,2016-05-04 18:21:00,K1D43,300.0
10010,2016-05-04 18:24:00,K1D43,500.0
10011,2016-05-04 18:27:00,K1D43,380.0
10012,2016-05-04 18:30:00,K1D43,420.0
10013,2016-05-04 18:33:00,K1D43,260.0
10014,2016-05-04 18:36:00,K1D43,480.0
10015,2016-05-04 18:39:00,K1D43,360.0
10016,2016-05-04 18:42:00,K1D43,400.0
10017,2016-05-04 18:45:00,K1D43,440.0
10018,2016-05-04 18:48:00,K1D43,400.0
10019,2016-05-04 18:51:00,K1D43,360.0
10020,2016-05-04 18:54:00,K1D43,400.0
10021,2016-05-04 18:57:00,K1D43,480.0
10022,2016-05-04 19:00:00,K1D43,380.0
10023,2016-05-04 19:03:00,K1D43,480.0
10024,2016-05-04 19:06:00,K1D43,420.0
10025,2016-05-04 19:09:00,K1D43,260.0
10026,2016-05-04 19:12:00,K1D43,280.0
10027,2016-05-04 19:15:00,K1D43,220.0
10028,2016-05-04 19:18:00,K1D43,440.0
10029,2016-05-04 19:21:00,K1D43,300.0
10030,2016-05-04 19:24:00,K1D43,300.0
10031,2016-05-04 19:27:00,K1D43,100.0
10032,2016-05-04 19:30:00,K1D43,280.0
10033,2016-05-04 19:33:00,K1D43,180.0
10034,2016-05-04 19:36:00,K1D43,300.0
10035,2016-05-04 19:39:00,K1D43,240.0
10036,2016-05-04 19:42:00,K1D43,320.0
10037,2016-05-04 19:45:00,K1D43,240.0
10038,2016-05-04 19:48:00,K1D43,220.0
10039,2016-05-04 19:51:00,K1D43,260.0
10040,2016-05-04 19:54:00,K1D43,300.0
10041,2016-05-04 19:57:00,K1D43,140.0
10042,2016-05-04 20:00:00,K1D43,100.0
10043,2016-05-04 20:03:00,K1D43,180.0
10044,2016-05-04 20:06:00,K1D43,300.0
10045,2016-05-04 20:09:00,K1D43,300.0
10046,2016-05-04 20:12:00,K1D43,300.0
10047,2016-05-04 20:15:00,K1D43,180.0
10048,2016-05-04 20:18:00,K1D43,280.0
10049,2016-05-04 20:21:00,K1D43,300.0
10050,2016-05-04 20:24:00,K1D43,240.0
10051,2016-05-04 20:27:00,K1D43,300.0
10052,2016-05-04 20:30:00,K1D43,220.0
10053,2016-05-04 20:33:00,K1D43,260.0
10054,2016-05-04 20:36:00,K1D43,320.0
10055,2016-05-04 20:39:00,K1D43,260.0
10056,2016-05-04 20:42:00,K1D43,280.0
10057,2016-05-04 20:45:00,K1D43,200.0
10058,2016-05-04 20:48:00,K1D43,320.0
10059,2016-05-04 20:51:00,K1D43,120.0
10060,2016-05-04 20:54:00,K1D43,340.0
10061,2016-05-04 20:57:00,K1D43,240.0
10062,2016-05-04 21:00:00,K1D43,180.0
10063,2016-05-04 21:03:00,K1D43,100.0
10064,2016-05-04 21:06:00,K1D43,160.0
10065,2016-05-04 21:09:00,K1D43,180.0
10066,2016-05-04 21:12:00,K1D43,80.0
10067,2016-05-04 21:15:00,K1D43,80.0
10068,2016-05-04 21:18:00,K1D43,100.0
10069,2016-05-04 21:21:00,K1D43,180.0
10070,2016-05-04 21:24:00,K1D43,160.0
10071,2016-05-04 21:27:00,K1D43,100.0
10072,2016-05-04 21:30:00,K1D43,100.0
10073,2016-05-04 21:33:00,K1D43,100.0
10074,2016-05-04 21:36:00,K1D43,140.0
10075,2016-05-04 21:39:00,K1D43,140.0
10076,2016-05-04 21:42:00,K1D43,180.0
10077,2016-05-04 21:45:00,K1D43,100.0
10078,2016-05-04 21:48:00,K1D43,100.0
10079,2016-05-04 21:51:00,K1D43,160.0
10080,2016-05-04 21:54:00,K1D43,40.0
10081,2016-05-04 21:57:00,K1D43,60.0
10082,2016-05-04 22:00:00,K1D43,100.0
10083,2016-05-04 22:03:00,K1D43,100.0
10084,2016-05-04 22:06:00,K1D43,40.0
10085,2016-05-04 22:09:00,K1D43,80.0
10086,2016-05-04 22:12:00,K1D43,120.0
10087,2016-05-04 22:15:00,K1D43,120.0
10088,2016-05-04 22:18:00,K1D43,120.0
10089,2016-05-04 22:21:00,K1D43,60.0
10090,2016-05-04 22:24:00,K1D43,60.0
10091,2016-05-04 22:27:00,K1D43,100.0
10092,2016-05-04 22:30:00,K1D43,60.0
10093,2016-05-04 22:33:00,K1D43,80.0
10094,2016-05-04 22:36:00,K1D43,40.0
10095,2016-05-04 22:39:00,K1D43,40.0
10096,2016-05-04 22:42:00,K1D43,60.0
10097,2016-05-04 22:45:00,K1D43,60.0
10098,2016-05-04 22:48:00,K1D43,20.0
10099,2016-05-04 22:51:00,K1D43,120.0
10100,2016-05-04 22:54:00,K1D43,20.0
10101,2016-05-04 22:57:00,K1D43,40.0
10102,2016-05-04 23:00:00,K1D43,40.0
10103,2016-05-04 23:03:00,K1D43,20.0
10104,2016-05-04 23:06:00,K1D43,60.0
10105,2016-05-04 23:09:00,K1D43,20.0
10106,2016-05-04 23:12:00,K1D43,20.0
10107,2016-05-04 23:15:00,K1D43,20.0
10108,2016-05-04 23:18:00,K1D43,20.0
10109,2016-05-04 23:21:00,K1D43,40.0
10110,2016-05-04 23:24:00,K1D43,40.0
10111,2016-05-04 23:27:00,K1D43,20.0
10112,2016-05-04 23:30:00,K1D43,40.0
10113,2016-05-04 23:33:00,K1D43,20.0
10114,2016-05-04 23:36:00,K1D43,60.0
10115,2016-05-04 23:39:00,K1D43,0.0
10116,2016-05-04 23:42:00,K1D43,60.0
10117,2016-05-04 23:45:00,K1D43,0.0
10118,2016-05-04 23:48:00,K1D43,60.0
10119,2016-05-04 23:51:00,K1D43,40.0
10120,2016-05-04 23:54:00,K1D43,20.0
10121,2016-05-04 23:57:00,K1D43,40.0
10122,2016-05-06 00:00:00,K1D43,0.0
10123,2016-05-06 00:03:00,K1D43,20.0
10124,2016-05-06 00:06:00,K1D43,0.0
10125,2016-05-06 00:09:00,K1D43,0.0
10126,2016-05-06 00:12:00,K1D43,20.0
10127,2016-05-06 00:15:00,K1D43,20.0
10128,2016-05-06 00:18:00,K1D43,0.0
10129,2016-05-06 00:21:00,K1D43,0.0
10130,2016-05-06 00:24:00,K1D43,40.0
10131,2016-05-06 00:27:00,K1D43,20.0
10132,2016-05-06 00:30:00,K1D43,0.0
10133,2016-05-06 00:33:00,K1D43,0.0
10134,2016-05-06 00:36:00,K1D43,20.0
10135,2016-05-06 00:39:00,K1D43,20.0
10136,2016-05-06 00:42:00,K1D43,0.0
10137,2016-05-06 00:45:00,K1D43,0.0
10138,2016-05-06 00:48:00,K1D43,0.0
10139,2016-05-06 00:51:00,K1D43,0.0
10140,2016-05-06 00:54:00,K1D43,0.0
10141,2016-05-06 00:57:00,K1D43,0.0
10142,2016-05-06 01:00:00,K1D43,20.0
10143,2016-05-06 01:03:00,K1D43,0.0
10144,2016-05-06 01:06:00,K1D43,0.0
10145,2016-05-06 01:09:00,K1D43,20.0
10146,2016-05-06 01:12:00,K1D43,0.0
10147,2016-05-06 01:15:00,K1D43,20.0
10148,2016-05-06 01:18:00,K1D43,0.0
10149,2016-05-06 01:21:00,K1D43,0.0
10150,2016-05-06 01:24:00,K1D43,80.0
10151,2016-05-06 01:27:00,K1D43,0.0
10152,2016-05-06 01:30:00,K1D43,20.0
10153,2016-05-06 01:33:00,K1D43,0.0
10154,2016-05-06 01:36:00,K1D43,0.0
10155,2016-05-06 01:39:00,K1D43,20.0
10156,2016-05-06 01:42:00,K1D43,0.0
10157,2016-05-06 01:45:00,K1D43,20.0
10158,2016-05-06 01:48:00,K1D43,0.0
10159,2016-05-06 01:51:00,K1D43,0.0
10160,2016-05-06 01:54:00,K1D43,60.0
10161,2016-05-06 01:57:00,K1D43,20.0
10162,2016-05-06 02:00:00,K1D43,40.0
10163,2016-05-06 02:03:00,K1D43,0.0
10164,2016-05-06 02:06:00,K1D43,40.0
10165,2016-05-06 02:09:00,K1D43,20.0
10166,2016-05-06 02:12:00,K1D43,0.0
10167,2016-05-06 02:15:00,K1D43,20.0
10168,2016-05-06 02:18:00,K1D43,20.0
10169,2016-05-06 02:21:00,K1D43,20.0
10170,2016-05-06 02:24:00,K1D43,0.0
10171,2016-05-06 02:27:00,K1D43,0.0
10172,2016-05-06 02:30:00,K1D43,40.0
10173,2016-05-06 02:33:00,K1D43,20.0
10174,2016-05-06 02:36:00,K1D43,20.0
10175,2016-05-06 02:39:00,K1D43,20.0
10176,2016-05-06 02:42:00,K1D43,0.0
10177,2016-05-06 02:45:00,K1D43,40.0
10178,2016-05-06 02:48:00,K1D43,20.0
10179,2016-05-06 02:51:00,K1D43,0.0
10180,2016-05-06 02:54:00,K1D43,0.0
10181,2016-05-06 02:57:00,K1D43,60.0
10182,2016-05-06 03:00:00,K1D43,0.0
10183,2016-05-06 03:03:00,K1D43,20.0
10184,2016-05-06 03:06:00,K1D43,40.0
10185,2016-05-06 03:09:00,K1D43,20.0
10186,2016-05-06 03:12:00,K1D43,0.0
10187,2016-05-06 03:15:00,K1D43,80.0
10188,2016-05-06 03:18:00,K1D43,40.0
10189,2016-05-06 03:21:00,K1D43,20.0
10190,2016-05-06 03:24:00,K1D43,40.0
10191,2016-05-06 03:27:00,K1D43,140.0
10192,2016-05-06 03:30:00,K1D43,80.0
10193,2016-05-06 03:33:00,K1D43,120.0
10194,2016-05-06 03:36:00,K1D43,40.0
10195,2016-05-06 03:39:00,K1D43,180.0
10196,2016-05-06 03:42:00,K1D43,160.0
10197,2016-05-06 03:45:00,K1D43,200.0
10198,2016-05-06 03:48:00,K1D43,180.0
10199,2016-05-06 03:51:00,K1D43,300.0
10200,2016-05-06 03:54:00,K1D43,220.0
10201,2016-05-06 03:57:00,K1D43,140.0
10202,2016-05-06 04:00:00,K1D43,200.0
10203,2016-05-06 04:03:00,K1D43,40.0
10204,2016-05-06 04:06:00,K1D43,280.0
10205,2016-05-06 04:09:00,K1D43,180.0
10206,2016-05-06 04:12:00,K1D43,300.0
10207,2016-05-06 04:15:00,K1D43,220.0
10208,2016-05-06 04:18:00,K1D43,180.0
10209,2016-05-06 04:21:00,K1D43,300.0
10210,2016-05-06 04:24:00,K1D43,120.0
10211,2016-05-06 04:27:00,K1D43,420.0
10212,2016-05-06 04:30:00,K1D43,360.0
10213,2016-05-06 04:33:00,K1D43,320.0
10214,2016-05-06 04:36:00,K1D43,400.0
10215,2016-05-06 04:39:00,K1D43,360.0
10216,2016-05-06 04:42:00,K1D43,540.0
10217,2016-05-06 04:45:00,K1D43,520.0
10218,2016-05-06 04:48:00,K1D43,540.0
10219,2016-05-06 04:51:00,K1D43,460.0
10220,2016-05-06 04:54:00,K1D43,380.0
10221,2016-05-06 04:57:00,K1D43,300.0
10222,2016-05-06 05:00:00,K1D43,280.0
10223,2016-05-06 05:03:00,K1D43,380.0
10224,2016-05-06 05:06:00,K1D43,520.0
10225,2016-05-06 05:09:00,K1D43,400.0
10226,2016-05-06 05:12:00,K1D43,360.0
10227,2016-05-06 05:15:00,K1D43,420.0
10228,2016-05-06 05:18:00,K1D43,380.0
10229,2016-05-06 05:21:00,K1D43,420.0
10230,2016-05-06 05:24:00,K1D43,580.0
10231,2016-05-06 05:27:00,K1D43,360.0
10232,2016-05-06 05:30:00,K1D43,560.0
10233,2016-05-06 05:33:00,K1D43,520.0
10234,2016-05-06 05:36:00,K1D43,480.0
10235,2016-05-06 05:39:00,K1D43,540.0
10236,2016-05-06 05:42:00,K1D43,500.0
10237,2016-05-06 05:45:00,K1D43,580.0
10238,2016-05-06 05:48:00,K1D43,500.0
10239,2016-05-06 05:51:00,K1D43,540.0
10240,2016-05-06 05:54:00,K1D43,420.0
10241,2016-05-06 05:57:00,K1D43,480.0
10242,2016-05-06 06:00:00,K1D43,380.0
10243,2016-05-06 06:03:00,K1D43,400.0
10244,2016-05-06 06:06:00,K1D43,460.0
10245,2016-05-06 06:09:00,K1D43,460.0
10246,2016-05-06 06:12:00,K1D43,420.0
10247,2016-05-06 06:15:00,K1D43,300.0
10248,2016-05-06 06:18:00,K1D43,460.0
10249,2016-05-06 06:21:00,K1D43,480.0
10250,2016-05-06 06:24:00,K1D43,520.0
10251,2016-05-06 06:27:00,K1D43,520.0
10252,2016-05-06 06:30:00,K1D43,520.0
10253,2016-05-06 06:33:00,K1D43,560.0
10254,2016-05-06 06:36:00,K1D43,480.0
10255,2016-05-06 06:39:00,K1D43,580.0
10256,2016-05-06 06:42:00,K1D43,560.0
10257,2016-05-06 06:45:00,K1D43,500.0
10258,2016-05-06 06:48:00,K1D43,580.0
10259,2016-05-06 06:51:00,K1D43,600.0
10260,2016-05-06 06:54:00,K1D43,520.0
10261,2016-05-06 06:57:00,K1D43,580.0
10262,2016-05-06 07:00:00,K1D43,480.0
10263,2016-05-06 07:03:00,K1D43,300.0
10264,2016-05-06 07:06:00,K1D43,620.0
10265,2016-05-06 07:09:00,K1D43,560.0
10266,2016-05-06 07:12:00,K1D43,380.0
10267,2016-05-06 07:15:00,K1D43,580.0
10268,2016-05-06 07:18:00,K1D43,460.0
10269,2016-05-06 07:21:00,K1D43,500.0
10270,2016-05-06 07:24:00,K1D43,660.0
10271,2016-05-06 07:27:00,K1D43,660.0
10272,2016-05-06 07:30:00,K1D43,480.0
10273,2016-05-06 07:33:00,K1D43,700.0
10274,2016-05-06 07:36:00,K1D43,580.0
10275,2016-05-06 07:39:00,K1D43,680.0
10276,2016-05-06 07:42:00,K1D43,620.0
10277,2016-05-06 07:45:00,K1D43,600.0
10278,2016-05-06 07:48:00,K1D43,440.0
10279,2016-05-06 07:51:00,K1D43,540.0
10280,2016-05-06 07:54:00,K1D43,500.0
10281,2016-05-06 07:57:00,K1D43,540.0
10282,2016-05-06 08:00:00,K1D43,420.0
10283,2016-05-06 08:03:00,K1D43,500.0
10284,2016-05-06 08:06:00,K1D43,520.0
10285,2016-05-06 08:09:00,K1D43,440.0
10286,2016-05-06 08:12:00,K1D43,280.0
10287,2016-05-06 08:15:00,K1D43,500.0
10288,2016-05-06 08:18:00,K1D43,480.0
10289,2016-05-06 08:21:00,K1D43,540.0
10290,2016-05-06 08:24:00,K1D43,460.0
10291,2016-05-06 08:27:00,K1D43,340.0
10292,2016-05-06 08:30:00,K1D43,800.0
10293,2016-05-06 08:33:00,K1D43,480.0
10294,2016-05-06 08:36:00,K1D43,520.0
10295,2016-05-06 08:39:00,K1D43,680.0
10296,2016-05-06 08:42:00,K1D43,640.0
10297,2016-05-06 08:45:00,K1D43,480.0
10298,2016-05-06 08:48:00,K1D43,660.0
10299,2016-05-06 08:51:00,K1D43,520.0
10300,2016-05-06 08:54:00,K1D43,660.0
10301,2016-05-06 08:57:00,K1D43,480.0
10302,2016-05-06 09:00:00,K1D43,460.0
10303,2016-05-06 09:03:00,K1D43,620.0
10304,2016-05-06 09:06:00,K1D43,480.0
10305,2016-05-06 09:09:00,K1D43,560.0
10306,2016-05-06 09:12:00,K1D43,620.0
10307,2016-05-06 09:15:00,K1D43,680.0
10308,2016-05-06 09:18:00,K1D43,600.0
10309,2016-05-06 09:21:00,K1D43,520.0
10310,2016-05-06 09:24:00,K1D43,600.0
10311,2016-05-06 09:27:00,K1D43,340.0
10312,2016-05-06 09:30:00,K1D43,760.0
10313,2016-05-06 09:33:00,K1D43,560.0
10314,2016-05-06 09:36:00,K1D43,580.0
10315,2016-05-06 09:39:00,K1D43,520.0
10316,2016-05-06 09:42:00,K1D43,580.0
10317,2016-05-06 09:45:00,K1D43,400.0
10318,2016-05-06 09:48:00,K1D43,400.0
10319,2016-05-06 09:51:00,K1D43,560.0
